file	original_offset	patched_offset	scene	ns_filtered_index	match	translation
Script/scr1350.binu8	29293	29293	1350	0	1	卡娜莉来到图书馆并没有什么特别的意图。
Script/scr1350.binu8	29382	29355	1350	1	1	同阿尔艾特对话后，卡娜莉便十分惊讶与内疚于软弱的自己，如此想法萦绕心头，令她感到疲惫不堪。
Script/scr1350.binu8	29528	29495	1350	2	1	于是，她决定在自习前散散步来转换心情，结果走着走着，不知不觉就到了图书馆。
Script/scr1350.binu8	29701	29611	1350	3	1	放眼望去，图书馆中没有其他人。身处这令人舒适的寂静中，卡娜莉松了口气。
Script/scr1350.binu8	29841	29721	1350	4	1	卡娜莉打算继续方才那漫无目的散步，便走向了书架。她的步伐很不稳，就像脚下踩的是棉花一样。
Script/scr1350.binu8	30009	29858	1350	5	1	但她的足迹很却坚定。她绕开双环形的中央处书架，从通往外部的通道出发，径直朝着其中一个书架前进。
Script/scr1350.binu8	30242	30004	1350	6	1	这时，卡娜莉还丝毫没有察觉到自己的行为很不自然。
Script/scr1350.binu8	30346	30081	1350	7	1	图书馆中，对造化术学习有帮助的书会被放在更显眼的位置。
Script/scr1350.binu8	30468	30167	1350	8	1	第一层的中央是通用性强的基础书籍。上到二三层后，书籍的内容也越发专业，而外部书架上的书籍则明显是「不推荐阅读」的。
Script/scr1350.binu8	30674	30343	1350	9	1	这些书架上封藏的净是些有关较为古旧的知识、或是无法用作造化对象之物的书籍，因此没人会来这里。
Script/scr1350.binu8	30850	30486	1350	10	1	唯一一个例外便是萝宾。出于对书籍的偏爱与无止境的好奇心，即使是「派不上用场的书」，她也会拿来阅读，这在学园内人尽皆知。
Script/scr1350.binu8	31056	30668	1350	11	1	卡娜莉本来也像大多数人一样对这些书不感兴趣，可此时，她的脚步却毫无犹豫地迈向了那个书架。
Script/scr1350.binu8	31202	30805	1350	12	1	卡娜莉
Script/scr1350.binu8	31245	30842	1350	13	1	卡娜莉的目光停留在了其中一本书上。
Script/scr1350.binu8	31331	30898	1350	14	1	那是本有关航空工程学的书。这本书编纂于造化术诞生之前的时代，可谓是古董了。
Script/scr1350.binu8	31464	31025	1350	15	1	将书拿到手上后，便能感受到它脆弱而易坏，令人好奇它是怎样完好保留至今的。
Script/scr1350.binu8	31595	31138	1350	16	1	@vv41401（距离机械造学课……距离造化『鸟』应该还有很久才对）
Script/scr1350.binu8	31689	31229	1350	17	1	而且归根结底，航空工程学几乎无法作为造化『鸟』的参考。这是因为，要造化的终究只是机械鸟，而并非飞行机械。
Script/scr1350.binu8	31896	31390	1350	18	1	卡娜莉虽这样想，却没有停下手。她翻开缺了一角的书皮，看向了书中内容──
Script/scr1350.binu8	32053	31514	1350	19	1	@vv30701「……那本书」
Script/scr1350.binu8	32087	31548	1350	20	1	卡娜莉吃了一惊，回过头去，便看到萝宾正站在通道的入口处。
Script/scr1350.binu8	32185	31637	1350	21	1	有别于平时的冷静，她那微微瞪大的双眼中正流露着惊讶。
Script/scr1350.binu8	32271	31720	1350	22	1	@vv41402「这本吗？　我刚刚看到这本书，感觉好像很有意思，所以就……。难道，你也对这本书有兴趣？」
Script/scr1350.binu8	32416	31865	1350	23	1	「…………」
Script/scr1350.binu8	32439	31888	1350	24	1	@vv41403「萝宾……？」
Script/scr1350.binu8	32476	31922	1350	25	1	萝宾没有回应。她瞬间收起脸上的表情，向卡娜莉走了过去。
Script/scr1350.binu8	32591	32019	1350	26	1	卡娜莉被她的样子震慑住，向后退去，但很快便被背后的书架拦住了去路。
Script/scr1350.binu8	32728	32123	1350	27	1	萝宾并未停下脚步。她的目光如炬，在那锐利目光的步步紧逼下，卡娜莉只得如同被盯上的小动物般瑟瑟发抖。
Script/scr1350.binu8	32923	32275	1350	28	1	@vv30702「你为什么会看上这本书？　你对这个领域不感兴趣的吧」
Script/scr1350.binu8	33050	32366	1350	29	1	@vv41404「这是，我无意中……看到的……」
Script/scr1350.binu8	33138	32427	1350	30	1	卡娜莉如实陈述道，但萝宾眼中的疑惑却越发浓厚。
Script/scr1350.binu8	33290	32501	1350	31	1	@vv30703「你一到图书馆，就径直进入这里，然后毫不犹豫地拿起了这本书。就好像，你从一开始就是冲着它来的一样」
Script/scr1350.binu8	33492	32661	1350	32	1	看来，本以为无人的图书馆中是有萝宾在的。她大概是在入口处看不到的死角处，也就是圆柱形书架的后面休息来着吧。
Script/scr1350.binu8	33686	32825	1350	33	1	@vv41405「不，不是的……」
Script/scr1350.binu8	33735	32865	1350	34	1	反驳到一半时，卡娜莉从头回顾起了自己的行动，才发觉就算被萝宾怀疑也很正常。
Script/scr1350.binu8	33918	32981	1350	35	1	@vv41406「确实，很奇怪吧。为什么，我会……」
Script/scr1350.binu8	33985	33048	1350	36	1	@vv30704「你自己也不知道为什么？」
Script/scr1350.binu8	34037	33100	1350	37	1	@vv30705「那难不成，你想说自己是被别人看不到的路标指引到这的？还是说，是有人操控你选了这本书？」
Script/scr1350.binu8	34212	33245	1350	38	1	@vv41407「…………」
Script/scr1350.binu8	34243	33276	1350	39	1	卡娜莉无从反驳，紧绷的喉咙只蹦得出呼吸的气息。
Script/scr1350.binu8	34332	33350	1350	40	1	看到别人看不到的路标──被谁所操纵──
Script/scr1350.binu8	34394	33412	1350	41	1	萝宾所举的这些荒唐的解释，恰好与发生在卡娜莉心中的现象相吻合。
Script/scr1350.binu8	34561	33510	1350	42	1	如果卡娜莉没有这么紧张的话，或许就能想出更好的理由来。
Script/scr1350.binu8	34683	33596	1350	43	1	比如说，不久前在北部森林所见的一大群纸飞机激起了自己对航空工程学的潜在兴趣。
Script/scr1350.binu8	34838	33715	1350	44	1	而方才，自己又进入了北部森林，那时的记忆便复苏了──
Script/scr1350.binu8	34945	33798	1350	45	1	@vv41408「对不、起。我不知道。我自己也很着急……」
Script/scr1350.binu8	35051	33874	1350	46	1	@vv30706「你是梦游患者还是提线木偶呢，或者说，你不过是个大话精而已？反正你肯定不适合当@r少女@Maiden@就是了」
Script/scr1350.binu8	35193	34032	1350	47	1	@vv41409「……萝宾，你为什么如此戒备呢」
Script/scr1350.binu8	35272	34093	1350	48	1	无意中说出此话后，卡娜莉才意识到，萝宾向自己抛来的锐物正是「戒备」。
Script/scr1350.binu8	35412	34200	1350	49	1	她既不愤怒也不惊讶，而只是从卡娜莉的行动中读出了某种意图，并对此有所戒备而已。
Script/scr1350.binu8	35600	34322	1350	50	1	@vv30707「我的直觉告诉我，你这个人信不得」
Script/scr1350.binu8	35709	34386	1350	51	1	@vv41410「为什么？　我对你做过什么吗？」
Script/scr1350.binu8	35779	34447	1350	52	1	卡娜莉按捺住体内的颤抖，出声问道。
Script/scr1350.binu8	35871	34503	1350	53	1	仔细想来，卡娜莉从未像这样直面萝宾，质问她的真实意图。
Script/scr1350.binu8	35996	34589	1350	54	1	面对向自身刺来的恶意与尖锐言辞，她向来都只是缩起身子，低着头任其过去而已。至于是否有必要做出应对与解决，她就连想都没有想过。
Script/scr1350.binu8	36193	34780	1350	55	1	萝宾似乎很惊讶卡娜莉会这么问。她眯起那双金色的眼眸，小声嘀咕道。
Script/scr1350.binu8	36342	34881	1350	56	1	@vv30708「……因为你让我想起了老鼠」
Script/scr1350.binu8	36403	34936	1350	57	1	@vv41411「诶……老，老鼠？」
Script/scr1350.binu8	36449	34979	1350	58	1	卡娜莉呆呆地张开了嘴。萝宾一脸认真，可她的回答却不知所云，这矛盾的状况令卡娜莉一头雾水。
Script/scr1350.binu8	36616	35116	1350	59	1	@vv30709「若因它胆小温顺而疏忽大意的话，它就会出其不意地发起疯，一口咬上来。而且它们中还有携带病原体的，惹上了就很难办，真是一点也不能放松警惕」
Script/scr1350.binu8	36863	35333	1350	60	1	@vv41412「……你说的是不是有点过分？」
Script/scr1350.binu8	36915	35391	1350	61	1	萝宾一脸严肃，滔滔不绝地陈述着所谓的理由，这令卡娜莉感到有些头晕目眩。
Script/scr1350.binu8	37056	35501	1350	62	1	一直以来，萝宾之所以对卡娜莉投以厌恶的视线，原来就是因为她很像那种凶暴而不洁的小动物吗──
Script/scr1350.binu8	37217	35641	1350	63	1	这实在太不讲理，卡娜莉开始觉得屡次因萝宾的态度而伤心的自己好傻。
Script/scr1350.binu8	37348	35742	1350	64	1	@vv30710「可能是有点过分了。这点我道歉」
Script/scr1350.binu8	37454	35803	1350	65	1	萝宾干脆地道了歉，远离了卡娜莉。
Script/scr1350.binu8	37537	35856	1350	66	1	被打乱了步调的卡娜莉唯独能懂的就是，再怎么说，现在也该向她提些意见了。
Script/scr1350.binu8	37698	35966	1350	67	1	@vv41413「我知道你曾经被老鼠弄得焦头烂额。但我不是老鼠……」
Script/scr1350.binu8	37867	36057	1350	68	1	听到自己那事到如今仍旧温和的声音，卡娜莉感到有些可悲。如果自己的声音和表情中能够更加表现出愤怒的话，或许就不会被如此轻视了。
Script/scr1350.binu8	38082	36248	1350	69	1	@vv41414「……不过算了。萝宾对这本书有兴趣吧。那就请收下吧」
Script/scr1350.binu8	38197	36339	1350	70	1	卡娜莉把书塞给萝宾，随后便离开了。
Script/scr1350.binu8	38298	36395	1350	71	1	鞋子踏地的声音比以往更尖锐了一些，透露着卡娜莉竭尽全力的愤怒。
Script/scr1350.binu8	38408	36493	1350	72	1	──最终，卡娜莉也没能察觉到，萝宾并未正面回答「对她抱有戒备」的原因。
Script/scr1360.binu8	21933	21933	1360	0	1	脚边掠过的鸟影吸引了阿尔艾特的注意，她抬头望向了天空。
Script/scr1360.binu8	22028	22019	1360	1	1	鸟儿在空中努力挥动着小巧的翅膀，随即驻足在了附近的树枝上。
Script/scr1360.binu8	22141	22111	1360	2	1	澄澈的天空倏地映入阿尔艾特眼帘，她不由得眯起了眼睛。这时她才意识到自己一直都在低头盯着地面。
Script/scr1360.binu8	22299	22254	1360	3	1	虽然知情识趣地与卡娜莉告了别，但是「埋葬」这件事却仍然一直萦绕在心头。正因为如此，所以才无意中低下了头吧。
Script/scr1360.binu8	22526	22418	1360	4	1	学习也无法静下心来，最后还是以散心为借口像这样在校园中闲逛，不知不觉间下午也快过去了。
Script/scr1360.binu8	22690	22552	1360	5	1	阿尔艾特有意识地深吸了一口气，向着鸟儿搭话。
Script/scr1360.binu8	22790	22643	1360	6	1	@vv02801「你是从哪里来的？　要飞到哪里去呢？」
Script/scr1360.binu8	22868	22724	1360	7	1	鸟儿作出了回应。是一声与那娇小的身躯相称的可爱的啼鸣。
Script/scr1360.binu8	22963	22810	1360	8	1	@vv02802「……飞往哪里都可以？　是吗。真好呢，自由自在的」
Script/scr1360.binu8	23042	22898	1360	9	1	擅自对啼声作出了解释，阿尔艾特露出了微笑。
Script/scr1360.binu8	23101	22966	1360	10	1	当然野生的鸟儿也有相应的难处吧。只不过这和囚禁在被浓雾与荆棘笼罩的鸟笼中相比，究竟哪一方更好呢──
Script/scr1360.binu8	23283	23118	1360	11	1	会思考着这样的问题，大概是因为昨天遭受到的那件冤罪吧。
Script/scr1360.binu8	23393	23204	1360	12	1	「想要前往普埃拉利姆」「想要留在这里」──对于早已忘却一切的自己而言，这本应是唯一残留在心中的想法。
Script/scr1360.binu8	23584	23359	1360	13	1	但是，来到普埃拉利姆已经过了四天，这些思绪随着时间的流逝已经变得越发淡薄。
Script/scr1360.binu8	23712	23475	1360	14	1	在因慵懒而微微眯起双眼的阿尔艾特面前，鸟儿从枝条上跳起飞向了天空。
Script/scr1360.binu8	23816	23579	1360	15	1	时而展翅，时而翱翔，转眼间便消失在远方。
Script/scr1360.binu8	23914	23644	1360	16	1	@vv02803「……一路顺风」
Script/scr1360.binu8	23963	23681	1360	17	1	阿尔艾特轻轻呢喃着告别的话语。
Script/scr1360.binu8	24033	23742	1360	18	1	应该快点回去学习，对此感到焦虑的同时，心中某处却在顽固地抗拒着。双脚没有迈向校舍的方向，而是朝向了南方的森林。
Script/scr1360.binu8	24226	23923	1360	19	1	她沉浸在森林里柔和的林荫之中，深呼吸了几次。
Script/scr1360.binu8	24315	23994	1360	20	1	这时，阿尔艾特突然有了想要模仿之前听到的鸟啼的念头。
Script/scr1360.binu8	24431	24077	1360	21	1	虽然这想法显得有些唐突，但却油然而生。
Script/scr1360.binu8	24532	24139	1360	22	1	自己也想轻啼鸟儿的低语──说出「能飞往任何地方」。刚刚，鸟儿回应自己时，发出的声音是怎么样的呢。
Script/scr1360.binu8	24704	24299	1360	23	1	就这样，她一边追溯记忆一边吹出的口哨，像鸟鸣到了连本人都吃惊的程度。@k
Script/scr1360.binu8	24819	24408	1360	24	1	@vv02804（……哇，刚刚的，或许很接近了）
Script/scr1360.binu8	24880	24469	1360	25	1	看来阿尔艾特的双唇，在本人不知情的情况下，能演奏多彩的音色。
Script/scr1360.binu8	25014	24564	1360	26	1	只是随心所欲地吹奏着，耳熟的鸟啼声便开始在森林中交相呼应。
Script/scr1360.binu8	25161	24656	1360	27	1	就这么轻轻背靠树木，沉浸在「鸟鸣游戏」中──
Script/scr1360.binu8	25267	24738	1360	28	1	@vv02805「……！」
Script/scr1360.binu8	25295	24766	1360	29	1	身旁的树丛中传出了声响，阿尔艾特睁开了闭着的双眼。
Script/scr1360.binu8	25398	24857	1360	30	1	从那里走出来的是阿薇拉。
Script/scr1360.binu8	25451	24898	1360	31	1	看起来并不是沿着森林当中的小径，而是拨开茂密的树丛来到这里的，制服和头发上残留着几片树叶。
Script/scr1360.binu8	25603	25038	1360	32	1	即便如此，这副景象不仅不会让人感到滑稽，阿薇拉那灼灼生辉的眼光中蕴含的魔力，反而彰显出如同森林女王般的风范。
Script/scr1360.binu8	25819	25205	1360	33	1	从她的身上，丝毫感受不到因为迷失道路而彷徨不安的软弱。
Script/scr1360.binu8	25923	25291	1360	34	1	不仅如此，她伫立在此的身姿是如此的昂然，让人不禁觉得她毫不在意细微的擦伤与泥污，硬是自辟蹊径。
Script/scr1360.binu8	26100	25437	1360	35	1	被那深红的瞳孔注视着，阿尔艾特的身体开始颤栗。虽然在冤罪那件事上曾经受到帮助，但是心里仍然清楚自己被对方疏远了。
Script/scr1360.binu8	26284	25630	1360	36	1	@vv20701「刚刚的……鸟啼声，是你发出的吗？」
Script/scr1360.binu8	26348	25697	1360	37	1	被问到后，阿尔艾特不由得捂住了口。
Script/scr1360.binu8	26422	25753	1360	38	1	@vv02806「那……那个，是不是，吵到你了？」
Script/scr1360.binu8	26498	25817	1360	39	1	@vv20702「果然是你呢」
Script/scr1360.binu8	26535	25851	1360	40	1	阿尔艾特战战兢兢地点了点头，表示了肯定。
Script/scr1360.binu8	26597	25916	1360	41	1	大概口哨是违反校规的行为吧。至少也确实在自习时间被看见在做不合适的事情了。
Script/scr1360.binu8	26744	26032	1360	42	1	阿尔艾特在心中哀怨自己的粗心大意。
Script/scr1360.binu8	26809	26088	1360	43	1	@vv02807「真的对不起。不知为何突然想这么做了……」
Script/scr1360.binu8	26894	26164	1360	44	1	@vv20703「……虽然是没有什么格调的行为，但是并不被校规禁止呢。真是可惜了」
Script/scr1360.binu8	27000	26276	1360	45	1	仿佛是因打断对方而道歉般的台词，阿尔艾特不禁睁大了双眼。表面听起来是厌恶的样子，声音与内容却感觉不到严厉。
Script/scr1360.binu8	27161	26440	1360	46	1	@vv20704「真是的，太容易混淆了。……我还以为是真正的鸟呢」
Script/scr1360.binu8	27246	26528	1360	47	1	紧随其后的，如同自言自语般的呢喃，阿尔艾特并没有听漏。
Script/scr1360.binu8	27356	26614	1360	48	1	@vv02808「难道说阿薇拉，你喜欢鸟吗？」
Script/scr1360.binu8	27429	26672	1360	49	1	萌生了些许亲近感的阿尔艾特如此询问到，但是阿薇拉并没有回答。
Script/scr1360.binu8	27548	26767	1360	50	1	仿佛没有将阿尔艾特放入眼中，阿薇拉转了个身。
Script/scr1360.binu8	27625	26838	1360	51	1	因为被说中了所以感到不好意思──这样的想法，大概只有不了解阿薇拉的人会这么认为吧。
Script/scr1360.binu8	27762	26966	1360	52	1	发现想象中的鸟儿，正体却是令人忌讳的异端，因而感到失望，这样的解释才最合乎情理，阿尔艾特这样想到。
Script/scr1360.binu8	27905	27118	1360	53	1	@vv02809「我记得，在机械造学的课上会制作机械鸟呢。我现在就十分期待这个」
Script/scr1360.binu8	28053	27227	1360	54	1	即便如此，阿尔艾特欣喜于阿薇拉隐约透露出的人情味，对着转身离开的她依旧直率地放声喊道。
Script/scr1360.binu8	28229	27361	1360	55	1	@vv20705「……如果造出能够正常飞行的就好了呢」
Script/scr1360.binu8	28314	27431	1360	56	1	阿薇拉并没有回头，只是回了这么一句话。
Script/scr1360.binu8	28379	27493	1360	57	1	虽然仍然是十分冷淡的语气，但想到至今为止的态度，这已等于是心灵之间的积雪即将融化的迹象了。
Script/scr1370.binu8	35117	35117	1370	0	1	下午自习时间刚结束，阿尔艾特就走向了礼赞祈堂。
Script/scr1370.binu8	35218	35191	1370	1	1	因为她听说了今天普通班并不在校舍上课，而是去了礼赞祈堂。
Script/scr1370.binu8	35337	35280	1370	2	1	从两开门中鱼贯而出的普通班学生们发现了阿尔艾特的存在，反应各不相同。
Script/scr1370.binu8	35495	35387	1370	3	1	有警惕地审视着阿尔艾特的，有跟朋友窃窃私语的，还有露出嘲笑神情的。但其中最多的，是对她视而不见、移开目光并面无表情地离开的人。
Script/scr1370.binu8	35701	35581	1370	4	1	对阿尔艾特来说，能被无视简直求之不得。
Script/scr1370.binu8	35781	35643	1370	5	1	不过话虽如此，阿尔艾特在人群中还是没能找到她想找的人，只得在安静下来的走廊里呆呆地歪起了头。
Script/scr1370.binu8	35941	35797	1370	6	1	难道说是错过她了吗？正当阿尔艾特焦急得想要离开的时候，有人却拍了拍她的肩膀。
Script/scr1370.binu8	36075	35916	1370	7	1	回望身后，那头极具特色的黑白双色秀发便映入了阿尔艾特的视野。
Script/scr1370.binu8	36175	36031	1370	8	1	@vv02901「奥尔洛！」
Script/scr1370.binu8	36220	36076	1370	9	1	@vv60601「感觉你一副迫不及待的样子呢。是想找我继续问关于传闻的事吗？」
Script/scr1370.binu8	36323	36182	1370	10	1	阿尔艾特小心翼翼地观察着奥尔洛的神情。一如既往的茫然的表情，淡淡的语调，看起来并没有对「继续讲下去」感到抵触。
Script/scr1370.binu8	36520	36352	1370	11	1	虽然卡娜莉说过「埋葬的话题对其他人来说可能也是一件痛苦的事」，但看奥尔洛的这个样子，跟她打听一下应该也没有什么问题吧──阿尔艾特点了点头。
Script/scr1370.binu8	36759	36564	1370	12	1	@vv02902「……嗯，是啊。如果可以的话，请告诉我吧。话虽这么说，但在那以后，我还是了解到了一些相关的东西」
Script/scr1370.binu8	36913	36721	1370	13	1	@vv02903「『埋葬』是一种很重的处罚。虽然我不知道具体什么罪过需要动用这种处罚，不过一旦触犯了那种禁忌，身体就会出现某种异常……」
Script/scr1370.binu8	37136	36914	1370	14	1	@vv60602「没错，正如你所说的这样」
Script/scr1370.binu8	37179	36966	1370	15	1	奥尔洛直截了当地肯定了她所说的话，然后垂下了眼睛，像是在回想着什么。
Script/scr1370.binu8	37262	37073	1370	16	1	@vv60603「有一天的早上，明明都还没到礼赞日，大家却突然被召集了起来。原来那是因为出现了『埋葬』的对象，所以大家要一起送别她」
Script/scr1370.binu8	37428	37260	1370	17	1	@vv60604「我们去了礼赞祈堂之后，就发现在伟大的少女像前面放着一具棺椁。其中躺着一个已经面目全非的学生」
Script/scr1370.binu8	37612	37414	1370	18	1	@vv60605「她的全身差不多都已经溃烂了……从皮肤上被刺穿的洞里，还伸出了已经被砍断的变黑的植物藤蔓」
Script/scr1370.binu8	37772	37562	1370	19	1	@vv02904「植物的、藤蔓？」
Script/scr1370.binu8	37809	37602	1370	20	1	阿尔艾特听不懂奥尔洛这话的意思，于是又鹦鹉学舌般地重复了一遍。虽然她有试着按奥尔洛所说的去想象了，但那种景象过于虚幻，她没法好好描绘出来。
Script/scr1370.binu8	38018	37831	1370	21	1	@vv60606「是啊。那是潜藏于身体深处的罪恶之种发了芽、在体内蔓延，最终刺破皮肤后所产生的痕迹。是显现于肉体上的重罪的证明」
Script/scr1370.binu8	38211	38012	1370	22	1	@vv02905「……！」
Script/scr1370.binu8	38239	38040	1370	23	1	听了奥尔洛的说明，阿尔艾特脑海里浮现出过去的情景。
Script/scr1370.binu8	38319	38120	1370	24	1	也就是昨晚她遇到的两位少女身上发生的异变──从身体里长出的藤蔓刺破了全身皮肤，铁线莲遍布周身的样子。
Script/scr1370.binu8	38492	38275	1370	25	1	她们是因为造下了什么罪孽，才有了那种「开花」的吗？
Script/scr1370.binu8	38557	38355	1370	26	1	阿尔艾特不寒而栗，不由得用双臂抱紧了身体。
Script/scr1370.binu8	38634	38423	1370	27	1	她觉得自己的肉体就仿佛像是一具无力的苗床，只能任凭来历不明的植物肆意侵蚀。
Script/scr1370.binu8	38762	38539	1370	28	1	@vv02906「怎么这样……从身体里长出植物什么的……礼赞祈诗中的罪恶之种原来不只是个单纯的比喻吗？」
Script/scr1370.binu8	38925	38684	1370	29	1	@vv60607「事实上，我们已经送别了好几个人了。如果是比喻的话，那种事是……」
Script/scr1370.binu8	39043	38796	1370	30	1	@vv02907「…………」
Script/scr1370.binu8	39074	38827	1370	31	1	@vv60608「你迟早也会看到的吧。到时候，请你至少不要害怕，也不要轻蔑，默默地送别被『埋葬』的人就好」
Script/scr1370.binu8	39228	38975	1370	32	1	也就是说，那两位「铁线莲少女」最终也逃不过被埋葬的命运吧。
Script/scr1370.binu8	39344	39067	1370	33	1	虚无缥缈的疑惑感在阿尔艾特的胸中逐渐膨胀起来。──已经无能为力了吗？难道就没法让她们恢复原状吗？
Script/scr1370.binu8	39526	39216	1370	34	1	就算问奥尔洛，恐怕也是得不到答案的吧。阿尔艾特转换了下想法，提出了另一个问题。
Script/scr1370.binu8	39660	39338	1370	35	1	@vv02908「……你是说过的吧。被『扭曲的新娘』袭击过的人，有好几个被埋葬了」
Script/scr1370.binu8	39814	39450	1370	36	1	@vv60609「但我们不知道这两件事之间是否有关联。因为也是有安然无事的人的」
Script/scr1370.binu8	39911	39559	1370	37	1	@vv02909「但是，也有传言说『扭曲的新娘』的目的是为了把人解放出来吧？　这是不是也和罪恶之种的成长有关系呢……」
Script/scr1370.binu8	40119	39725	1370	38	1	虽然阿尔艾特是用假设的语气说出这句话的，但她已经在心中认定了这就是毋庸置疑的真相。
Script/scr1370.binu8	40232	39853	1370	39	1	因为昨晚，她亲眼目睹了扭曲的新娘让少女们发生异变的场面。
Script/scr1370.binu8	40342	39942	1370	40	1	听到阿尔艾特那相当确信的口吻，奥尔洛皱起了眉，一副十分困扰的样子。
Script/scr1370.binu8	40459	40046	1370	41	1	@vv60610「我不知道啊。说到底，『扭曲的新娘』本身是否真的存在也是未知数」
Script/scr1370.binu8	40571	40155	1370	42	1	@vv02910「虽然话是这么说……」
Script/scr1370.binu8	40623	40201	1370	43	1	如果能从对这些传闻非常了解的奥尔洛那知道「扭曲的新娘」的危险性的话，或许可以减少学生们的牺牲了──
Script/scr1370.binu8	40772	40353	1370	44	1	虽然阿尔艾特是出于这种目的向奥尔洛提问的，但站在奥尔洛的角度上来看，这种想法的说服力估计并不强。
Script/scr1370.binu8	40891	40502	1370	45	1	奥尔洛凑近欲言又止的阿尔艾特，在仅隔一步的距离上向她低声说道。
Script/scr1370.binu8	40995	40600	1370	46	1	@vv60611「刚才的话，可不能对别人说哦。大家都很担心有朝一日这种事会发生在自己身上，所以一边害怕，一边继续这样生活着」
Script/scr1370.binu8	41170	40775	1370	47	1	@vv02911「我知道了。虽然你应该也很害怕，但我还是要谢谢你跟我说了这么多，奥尔洛」
Script/scr1370.binu8	41294	40896	1370	48	1	最终，阿尔艾特还是暂且放下了自己的疑问，向奥尔洛表示了感谢。
Script/scr1370.binu8	41407	40991	1370	49	1	──但与此相对的。
Script/scr1370.binu8	41439	41023	1370	50	1	@vv02912「……那个，我还能再问你一个问题吗？」
Script/scr1370.binu8	41506	41093	1370	51	1	@vv60612「是什么事呢？」
Script/scr1370.binu8	41537	41130	1370	52	1	@vv02913「罪恶之种在体内生根发芽的那些学生们，是由谁来放进棺椁的呢？」
Script/scr1370.binu8	41649	41236	1370	53	1	阿尔艾特问了一个她最关心的问题。虽然奥尔洛也未必知道这种问题的答案就是了。
Script/scr1370.binu8	41813	41352	1370	54	1	@vv02914「而且你说那些学生体内长出来的藤蔓都被切断了，那么这又是谁干的呢？」
Script/scr1370.binu8	41961	41467	1370	55	1	@vv60613「很难想象是自然消亡的呢。所以我想，应该是有人在暗中行动，专门讨伐发生异变的学生吧」
Script/scr1370.binu8	42115	41606	1370	56	1	@vv02915「有人在……讨伐……」
Script/scr1370.binu8	42161	41652	1370	57	1	「果然是这样」，她心里这么想着。
Script/scr1370.binu8	42208	41705	1370	58	1	昨晚邂逅的露珂，不正是那个讨伐人吗？就是因为这样，她才会带着鞭子徘徊于夜晚的学园中吧。
Script/scr1370.binu8	42378	41839	1370	59	1	@vv60614「虽然我并不打算对那人的具体身份寻根问底，但我还是觉得那人很可能在特进班」
Script/scr1370.binu8	42514	41963	1370	60	1	「──！」
Script/scr1370.binu8	42534	41983	1370	61	1	阿尔艾特屏住呼吸看着奥尔洛，向她投来了好奇的目光，一副想要她做出说明的样子。
Script/scr1370.binu8	42626	42102	1370	62	1	@vv60615「罪恶之种的发芽成长，恐怕和造化的过程是如出一辙的。要把它切断，不就是反过来运用造化术吗？」
Script/scr1370.binu8	42825	42253	1370	63	1	@vv02916「把造化术反过来运用……也就是说要把长出来的植物，复原回以太元素？」
Script/scr1370.binu8	42949	42368	1370	64	1	@vv60616「是啊。连花都没办法好好造出来的普通学生是不可能做到这种事的」
Script/scr1370.binu8	43070	42474	1370	65	1	@vv60617「嘛，不过我刚才说的一切，到头来也只是我自己的想象而已啦」
Script/scr1370.binu8	43179	42574	1370	66	1	@vv02917「…………」
Script/scr1370.binu8	43210	42605	1370	67	1	阿尔艾特回忆着昨晚发生的事情。
Script/scr1370.binu8	43263	42655	1370	68	1	虽说露珂是所谓的讨伐人，但在那场战斗中她似乎被逼到了一个不利的境地。
Script/scr1370.binu8	43373	42762	1370	69	1	尽管她挥舞的鞭子准确地弹开了藤蔓的攻击，却并没有根除它的威胁，就算弹开了，也没能阻止它对阿尔艾特展开的袭击。
Script/scr1370.binu8	43537	42929	1370	70	1	阿尔艾特回想起露珂呼喊她名字时发出的急切声音，又猛地惊醒过来，只觉得胸中一阵苦闷。
Script/scr1370.binu8	43638	43057	1370	71	1	@vv60618「如果真的有讨伐人的话，想必那人也一定很不好受吧」
Script/scr1370.binu8	43768	43145	1370	72	1	奥尔洛的这句话可能只是无心之言，但对于心中充满不安的阿尔艾特来说，这无异于再给她浇了一盆冷水。
Script/scr1370.binu8	43917	43291	1370	73	1	@vv60619「因为要在不为人知的情况下，独自在夜晚的学园里巡视，不断地对同学们下手。即使对方是败给了罪恶之种诱惑的品行不端的学生……」
Script/scr1370.binu8	44143	43487	1370	74	1	奥尔洛再看了下时钟，确认了现在的时间之后，便留下一句「要去准备晚餐」匆匆离开了。
Script/scr1370.binu8	44268	43612	1370	75	1	阿尔艾特心不在焉地向她道别，呆呆地伫立在了空无一人的走廊里。
Script/scr1370.binu8	44393	43707	1370	76	1	@vv02918（……露珂）
Script/scr1370.binu8	44424	43738	1370	77	1	正如奥尔洛所说的那样。
Script/scr1370.binu8	44459	43776	1370	78	1	为了「埋葬」那些因为触犯禁忌而让罪恶之种发芽的学生，她要挥动自己的鞭子，打倒她们。虽说都是为了维护学园的规章制度，但做这种事该会多么的良心不安啊。
Script/scr1370.binu8	44635	44000	1370	79	1	──她就是在承担着这样的任务的同时，来帮助了我吗？
Script/scr1370.binu8	44739	44080	1370	80	1	──就像我刚来到这个学园的时候，她若无其事地向我伸出了援手那样。
